user_id,longitude,latitude,timestamp
4507,121.33158937278827,31.639232920217303,1748361544
1680,121.41569686908805,31.37935134105367,1748350892
6913,121.28252873649998,30.783903099803844,1748044752
3812,121.2688999994202,30.77971569467579,1747264917
3258,121.34026484556766,31.6478355301208,1747983416
7360,121.29934484190002,31.152600447548938,1747268697
2616,121.3481120729712,31.633413485054447,1748397734
2548,121.4045495905192,30.775375193786093,1747389138
1520,121.42162880574722,30.778571232088847,1747020750
5636,121.31340832635763,31.008915048565736,1748583724
7528,121.44827093802124,31.270320029362054,1748336758
9045,121.3629078532023,31.458281688923886,1746971655
3151,121.3107371518498,31.000045106083444,1748017195
3734,121.45308356193114,31.274126978376536,1748193169
3815,121.28296511810807,30.796949465738656,1748600131
7429,121.37131595583124,31.453687081144473,1747389352
6066,121.32541445764495,31.027387537988908,1747147510
1170,121.32482956763756,31.197135818404636,1748278223
4011,121.21956620736192,31.666022566857087,1747926572
9126,121.36857006626315,31.457148205185867,1747372521
917,121.41223641828762,30.749382741751678,1748573988
5169,121.44276158482882,31.264135703805948,1748494703
9293,121.29846415977129,30.781731434577,1747248863
8180,121.40323387449332,30.76424086046184,1747252310
4340,121.4150301004584,30.672989452706997,1747106023
9578,121.31989022599099,31.18662205617763,1748373001
3594,121.36867037107424,31.469824728595853,1747565561
8086,121.10884403172558,30.553748143191452,1747874954
1797,121.44103722217588,31.245929428609507,1748612263
6917,121.24872486117347,31.660414094535135,1748467510
9764,121.36775073014718,31.457792407356774,1747606713
189,120.8537478183398,31.135290698180608,1747966598
8798,121.25283626624183,31.53878570328697,1748236050
4809,121.4097059534056,30.773298939465832,1747040341
4316,121.42473793829348,30.671447719738715,1746813205
1744,121.13763213626359,30.5613446301164,1747871085
8318,121.3417568930668,30.931350041257414,1748571508
2647,121.4089145053875,31.402270079366623,1747590554
5311,121.34294762362944,31.640279781281947,1748062477
5039,121.25591629371004,31.53512169560299,1747567625
9296,121.30233921896313,30.823762155870043,1748647719
7963,121.99973996074672,31.581062478087357,1748341321
7788,121.42234014639745,31.363619147613846,1747075656
8646,121.14751133735591,30.629291676363685,1747362264
8836,121.28600329575303,31.16456787180654,1747250573
5108,121.47408045307499,30.842168091884595,1748301562
8480,121.3062938672792,31.01269280207231,1747725162
1050,121.28028795368071,30.820978749849527,1747277624
3609,121.28171674847565,30.83174216959335,1748040448
1105,121.43712577078384,31.257343962928772,1747286525
8424,120.80842282354855,31.71977506156279,1746954998
8835,121.41238715787844,30.815532239888224,1747255687
7750,121.3940377261868,30.804307150930725,1747316002
1589,121.47568276736659,30.85502107714353,1747004215
6736,121.30943099448108,30.998802606193408,1747694708
1613,121.45017771936337,31.26353442482316,1748218547
1791,121.41382373902572,30.772722912992656,1748485364
7351,121.46628369220834,30.849525385397367,1747931072
7580,121.24869438313581,31.650660027633073,1747390551
9017,121.30234296443533,30.791652465968856,1747735712
3873,121.33295819830523,31.64382984394495,1747001986
3503,121.40036574183013,30.810331658382825,1747815881
6210,121.45654425949726,31.25235775490731,1747151669
7455,121.37733335687321,31.464266087959892,1747362571
3112,121.41833316013235,30.821428742171943,1747131032
8884,121.44250442254717,31.253027216447254,1748021029
822,121.402423666226,30.76110032804803,1746926284
8321,121.24499264130868,31.661215061561503,1746925685
9750,121.24853056639613,31.6660753743037,1746950099
1965,121.29104100973676,30.830778166314747,1747653178
9741,121.60787856893842,31.148629240794904,1748020481
9563,121.28994189280152,30.778342561195576,1747685578
3347,121.40060988554166,30.774083155050118,1747353265
4352,121.409084182669,30.77639843583861,1747306960
5181,121.36567698146553,30.930886890885336,1747765269
7509,121.95060519079338,31.56289868499062,1746825935
8809,121.25179826188642,31.555372463922417,1746960038
5719,121.32732876546996,31.169031994059377,1747084181
4670,121.2926428000765,30.820095999340463,1747581354
8667,121.35210603085777,30.933152431071363,1748089181
1698,121.36152669240424,30.920185477033602,1748197626
1892,121.14063924535236,30.580401543380432,1747361025
4617,121.41914271571984,31.38817567876212,1747377555
4326,121.39754211684269,30.759880180498534,1747233374
833,121.33033818070075,31.18662724135562,1748705028
4534,121.3010591358674,31.20875816400911,1748545669
2144,121.41702771562919,30.780614087299494,1748423554
7240,121.3347278456636,31.188003294359554,1747145261
159,121.29275596655793,31.177820541307497,1747982706
591,121.40058395114272,31.37526947217437,1747950585
2089,121.4034585678098,31.378456399635635,1747707728
654,121.3449470872566,30.99333452039833,1748691700
4089,121.47994654132786,30.83107568971386,1748236797
9174,121.31708118293197,31.02289667829392,1748442422
2533,121.2965514591953,31.159453401323272,1748108021
2663,121.59435916265777,31.087412098265254,1748619609
6756,121.1079946255904,30.570071765276843,1748654863
6746,121.4117745289213,30.762742427421628,1748447183
2609,121.31235043171122,30.822582015766354,1747365932
635,121.23601198554051,31.548673019126877,1747608648
7542,121.2842931261703,30.824767158891138,1747224934
388,121.28298578343365,30.815095461128504,1747273904
4565,121.37274946837057,31.468795830632228,1747494815
8347,121.3131848639581,31.178144369488088,1747542806
1890,121.40656935741065,30.76272513857195,1746864282
9513,121.34284237043147,31.185539198956107,1747180883
1777,120.85838242197126,31.175445916275212,1746886631
5140,121.34302206355999,31.02233182492976,1748334269
9447,121.24106971174756,31.541966135250522,1747614213
7145,121.45762741519906,31.25348788343464,1748292830
7067,121.47752213370558,30.85494918896005,1747570227
5144,121.40204950580647,30.768663177337068,1748113251
4921,121.2238507380064,31.53656459956584,1748315834
6593,121.29338297749041,31.157753017282918,1747490455
6889,121.42463631632741,31.363336244462165,1747208717
2852,121.36329915071379,31.461445684463385,1748226838
8978,121.37535733811045,30.917256558500114,1747658001
3444,121.37257624274133,30.931717510622104,1747408101
7239,121.40150372401177,30.77387946564032,1747781550
7753,121.47507453637985,30.84120067965417,1747878409
1390,121.24646167925272,31.653950405844718,1748188110
3849,121.41245398397477,30.775879737642896,1747002247
3263,121.30677115897943,30.803864670554905,1748497884
7785,121.46628863745376,31.241043700095602,1747319872
6791,121.28216736837352,30.792797308824582,1747761476
6292,121.47589385810147,30.84097585322755,1748312880
91,121.2888297683144,30.811312816196587,1747115879
6966,121.25036976383765,31.555304496949393,1748438865
9133,121.40944623414101,30.66277284565779,1746911715
2185,121.26525941016142,31.54988147118795,1747763669
7252,121.41944743171065,30.775554719316922,1748390274
8977,121.28761870889512,31.164629038700596,1748548229
7778,121.25323659445405,31.663907244467673,1748365958
4544,121.29070197487833,30.817416099376263,1748567720
3920,121.42288920749029,30.79654509845704,1748120786
4682,121.28915619313557,30.784892210235398,1748302812
8850,121.40914199848999,30.780246199417558,1747476879
6276,121.41656636677797,31.385772754601778,1747291390
6798,121.48613872749566,30.847412886842083,1746941097
1021,121.41269560899433,30.666599274044465,1747678341
9570,121.29915032252923,31.16892941855889,1747623192
9433,120.82617591797093,31.832716450525506,1748603097
4893,121.33668902644493,31.658188180615465,1747544091
8948,121.28584848518935,31.158088962974688,1747935130
3596,121.30249209955298,30.824159452482803,1747830291
6372,121.41635375670293,30.808744267438044,1746867269
2705,121.36757712785229,31.451165734975667,1748325118
8752,121.40907024887002,31.37086604112665,1748111367
9247,121.37745079291494,31.458667704875506,1748047689
7023,121.27543024735594,30.783700278343208,1748154343
824,121.41000539382412,30.66406469608236,1747187513
7450,121.40309660656659,30.771695303012606,1747250283
6907,121.37014926129184,31.455068846936815,1747389946
318,121.2789748362677,30.789234636133312,1747792704
3674,121.43047746029222,31.246489940347065,1747540320
509,121.43777386149468,31.258430106573712,1748388141
334,121.6251455009035,31.1112848523057,1748566390
7759,121.29948758705,30.81464344024354,1747071104
4199,121.47289377734509,30.837177554779377,1747781646
9950,121.2455785270429,31.654916955424135,1748077049
2684,121.98569055914557,31.583527173424628,1748437547
421,121.99158939776267,31.654326269121277,1748019989
3250,121.06797557199431,31.40595910966332,1747638244
4942,121.29781243073509,30.812230620824316,1747020102
9273,121.2585043362252,31.546934399987002,1748476209
7019,121.32277726257536,31.004277074485696,1747923647
5591,121.28393032106646,30.791894119672193,1747867476
8032,121.31042009508229,31.179823557363417,1748530952
7533,121.34333232616498,31.00433369669537,1748139318
8549,121.30463186537155,31.17206426915995,1747175785
8818,120.96190302859785,31.123661109302915,1748098061
9708,121.39747886085956,30.663708015155958,1747719865
1420,121.26967203357488,30.810985275326367,1748548569
7614,121.39828475266583,30.67120587947516,1747317818
471,121.37111715533854,31.478899987082684,1747511874
7989,121.42082304890413,30.76348939434106,1747187745
4582,121.31620368131517,31.18640857356156,1747520142
167,121.31198549595845,31.19980396950504,1747971978
3955,121.48487834063133,30.842511091904708,1746985943
3938,121.3929812132415,30.815999536087055,1747970688
283,121.40896716007988,30.814838975465136,1747746290
3987,121.27496671423003,30.810249075313635,1747654490
9069,121.32185293858704,31.012476978261898,1747798899
9018,121.29140800428955,31.17645934842604,1748370739
5024,121.39519987498754,30.668278146760187,1747374552
3156,121.2574663677242,31.55195286431977,1748319042
3546,121.25287980718372,31.646557120894958,1747208090
9660,121.30984668632131,31.19426615006548,1748325964
3181,120.9061783609607,31.125455461766872,1747017218
4953,121.33731202134508,31.01316391866718,1747182716
746,121.42010517512873,31.37831284305587,1747381672
2069,120.95803137834777,31.200570283136866,1748268990
201,121.40762291704762,30.812176521854944,1747021541
7217,121.41656631802826,30.816147127920726,1747810336
7828,121.4353090691014,31.267425092690814,1747335885
8057,121.29426946419237,30.769326741895505,1747646744
2445,121.43312571858054,31.24017225631323,1747124594
4067,121.35825053687535,30.938790602569867,1746985037
9767,121.3109322295253,31.170971796906763,1748077940
8562,121.3071971462737,30.802441810961025,1748433147
9643,121.38884225488782,30.66914646462143,1747429994
987,120.9077309040695,31.146929215420748,1747998902
3405,121.2355889904067,31.545917275584056,1748405975
1331,121.31214313302361,31.188186107334797,1748191418
1230,121.2494296408638,31.648404743950064,1747964011
9730,121.29076998983098,31.159638713883677,1747751174
4721,121.44433151273446,31.27011600129584,1747291840
3825,121.39601881881802,30.674742406765578,1746955674
1881,121.59991054538439,31.043237980829343,1747697981
2331,121.40724189968854,31.367285235017576,1747363471
5040,121.24022716534935,31.645824762887447,1748468662
2038,121.38059185654895,30.931967815531625,1747727371
6595,121.35394735013986,30.93375497911925,1748273847
1318,121.13562033590372,31.177870903145386,1747724446
5281,121.30205032600477,31.17780592620304,1748346829
3751,121.33956622180115,31.631506125452166,1746997926
4416,120.8150144881066,31.745804104820333,1748410218
8503,121.23061174778084,31.67147228448778,1747793111
9591,121.34163750516367,31.178999021450934,1747187010
7701,121.41587812816296,30.805573313890836,1746997749
1714,121.44210761860681,30.780454180012033,1747479707
8118,121.41003963460746,30.75970302649168,1747669682
9013,121.35163513237818,31.462172915049198,1748512571
4136,121.27612171187103,30.772691599663762,1747465990
8432,121.36123386673833,31.449322798654382,1748620248
8890,121.36174264962798,31.646080705428105,1748185613
8495,121.44487857729403,31.275364019479728,1747199789
7243,121.41088624160888,30.79384797033212,1748117977
8999,121.4883151801968,30.852591948862603,1747366457
7942,121.35057214367652,30.92971179323107,1747725196
2595,121.28215480828413,30.80241482823353,1748294922
6685,121.35413300875258,31.656358474263314,1747964555
1925,121.24227773566889,31.55243816834609,1747774126
4782,121.40180577759688,31.372766404404125,1747851569
7906,121.31926388878627,31.1728494741497,1747677746
9032,121.6172739227739,31.042095662304884,1747764350
8328,121.47578850768191,30.846700467331264,1748063385
1144,121.40592272281943,31.368562021621354,1748618395
8319,121.29014094569865,31.177784761360822,1747519170
4892,121.3498804051535,31.627488755410624,1747399556
2435,121.41110588158669,30.80997468357912,1748620982
5447,121.39341850572119,30.8078944142692,1747530177
5273,121.3610733579913,31.465844265376457,1747761326
6275,121.28327839925255,30.79819400453653,1748005546
5214,121.2796332346255,31.17071169856918,1746897935
2493,121.37029682059797,31.451095112439482,1747616065
8230,121.45134422829497,31.24394937746814,1747071157
1645,120.78203491306805,31.720370505062935,1748630293
8618,121.39935771820335,30.670175928323562,1747015510
2362,120.79745363806263,31.803325073435506,1748321474
7693,121.41837513138023,31.37186873954654,1746963326
6513,121.33354474914931,31.17019231329992,1747516414
8743,121.41661685230142,30.783674117104265,1748593889
7995,121.38660236552099,30.76128947834298,1748120893
1122,121.450729024979,31.258534124230398,1748101306
1481,121.3646560639535,30.92557532814475,1747283473
1647,121.25712930928182,31.54525170362526,1748401010
475,121.37262242583638,30.934159388444918,1748701017
5874,121.44833433032795,31.256445808429604,1747421636
8703,121.40343614104737,31.373312076363575,1747318519
2869,121.2497081798266,31.653593697005135,1747162881
3946,121.37059734414973,31.48089228667698,1748106026
7556,121.4170234503224,31.37437742292009,1747293334
154,121.41788821850301,30.665621187880184,1747341858
4713,121.38549483392958,30.659621078501225,1748696373
7238,121.22705573919256,31.654288406972924,1746961299
6952,120.896761491977,31.19820317723183,1748146351
4950,121.40914535301901,30.66751093632231,1748579130
7917,121.37599365139259,31.438026925600447,1748595974
5882,121.37005574116185,31.467846930629396,1748005808
6485,121.34615874276199,30.943052720443976,1746852410
8139,121.44834326778214,31.256411698951823,1748078126
3771,121.36727242388085,30.95432210858995,1748433246
3116,121.32361916414045,31.014489378187253,1747265685
1592,121.40371859429268,31.369139214547122,1748123931
7223,120.84817611351748,31.789179224985133,1747454279
2154,121.32251616396205,31.007230597856598,1748342269
6808,121.36573440347725,30.934951801064777,1747491579
8838,121.41868760273067,31.372537494253223,1748455836
8222,121.31910175223693,31.002219535166425,1747919678
7895,121.11657682673962,30.574897022380732,1747345305
5550,120.91891859910068,31.12024509813824,1748372048
2307,121.41457213848243,30.683258320198448,1746964314
6512,121.29504533985022,30.835010783668753,1748610245
6465,120.76080363105436,31.719361349956465,1746995778
6039,121.23847620891804,31.561768919094074,1747760155
6243,121.3317314845922,31.18093353513739,1748032311
3831,121.32460018785306,31.000752281851266,1747033618
3627,121.43577633031843,30.77055064271744,1748085835
4952,121.40697002722742,30.676959607849387,1748276665
743,121.26107350372446,31.549047316221976,1747099533
1903,120.87249470693796,31.16205410857765,1747839508
7433,121.42713244825283,31.39109185870332,1747621449
2532,121.31184052527074,31.165118692338254,1748038141
8018,121.2463673632045,31.545550606778185,1748554781
6071,121.32574507715155,31.192431297031206,1746875011
5943,121.38895143298423,30.684997444805006,1747301564
5877,121.32022042260407,31.007738361624774,1747948227
2002,121.31506678427606,31.16494081512784,1747204457
3476,121.16368529491331,31.186699530147035,1746998653
5465,121.33197162427984,31.624313520137974,1746912470
9251,121.40495435629519,31.394327873494664,1748456812
3539,121.47048802591048,30.832171418894575,1748036134
2418,121.28845356017712,30.813515589845696,1747495439
2371,121.31790236684785,31.636721359193434,1747387887
2859,120.88928090469506,31.168796248807972,1748481004
244,121.36336079422671,31.64852995815409,1747082811
5305,121.28822210391243,30.805177566455757,1748041314
2077,121.35092142606116,31.182081566186643,1746916288
1042,121.25640270432622,31.546567225108085,1748370173
9727,121.32378134919755,31.01056356820501,1747882738
711,121.28517437074917,30.81077423613077,1748096372
511,121.36061707251763,30.926180932300568,1747766984
6581,121.40298410070564,30.80352511462232,1748583313
7268,121.25371363923288,31.56184840586501,1747834568
9967,121.25717552123994,30.797829205278962,1747481917
9591,121.42077305521306,31.35690375591769,1747383150
9788,121.40789193458146,30.765544022237727,1747605214
9920,121.39180096233419,30.66192377473449,1747866617
9034,121.24515765295243,31.56433118041342,1748594835
7399,121.4824407233556,30.859918399375697,1747708322
7431,121.30312537964477,31.158940331390394,1747517191
6993,121.2510182087443,31.551702221591462,1747461861
2501,121.31296654993974,31.18861936614822,1747591366
1495,121.40770930455082,30.798712604269905,1746947188
1583,121.29079481900591,30.791356769874596,1747712110
2132,121.31819083993167,31.02360047035789,1748508803
2003,121.40050817724627,30.77541778696713,1748211519
843,121.30183967158402,31.167135384709425,1748626921
1698,120.90599293126857,31.11037665057201,1747543855
7901,121.48232420961618,30.845353827061327,1747130892
9114,121.2510361812019,31.557298568237552,1747540642
3706,121.31814439112323,31.16740476888286,1748010374
4382,121.32930494154202,31.643324407372067,1748083554
5063,121.3123835345037,31.19903732366634,1748280066
2973,120.72155942479095,31.807594682104508,1746819204
2325,121.36980977025279,31.459171147571823,1746952331
8692,121.33942204240917,31.64125566900213,1746998829
5586,121.2955323119801,31.18126386792273,1747757764
5315,121.3620868817064,30.933118197626527,1748319696
862,121.28004909720173,30.786344680522525,1748658902
1337,121.44803632139612,31.243462894164264,1748219814
9947,121.28242680478328,31.177663490042793,1747824906
8395,121.32689648240994,31.17964954848297,1747258480
4641,121.296092998335,31.173706666156182,1747038952
5054,121.40471496172931,30.79467776509138,1747911460
898,121.36965804813174,31.450354550914376,1748063275
2249,121.36502713277693,30.914589343969528,1747249389
1966,121.37123616159305,30.936341154836036,1747494522
2117,121.29846895634748,31.18005775894202,1747174858
9155,121.3075657352626,30.826386526193357,1747855526
6506,121.30339175927655,30.999211402656893,1746957553
308,121.43871011793024,31.26082548859294,1747721218
5130,121.28886180952857,30.7796566986282,1748614375
6844,121.36956726322553,31.45258444936699,1748294327
5322,121.36158441755084,31.446071667722045,1746850139
5929,121.39664374682026,30.656185095554235,1748551284
7139,121.24650467887732,31.557344893945263,1747316671
5084,121.27419123043555,30.813237957408113,1747636382
2755,121.29584416982678,30.818091186780123,1747504895
8356,121.24767983360528,31.553811574773274,1747919158
2420,121.31604412332749,31.013227270470704,1747542709
3233,121.43391304867077,31.376677059244525,1747343204
1235,121.41980493655095,31.37060589399051,1748400687
9237,121.40976267362744,30.820168818701756,1747779380
9249,121.39960640870349,30.687826427190366,1748234840
5180,121.41839632987681,30.763633763138742,1748618857
7246,121.29000929671443,30.796639681256003,1747789798
921,121.33140592765083,31.16578713464759,1748046697
7566,121.27641384756562,30.784438950404223,1747457372
4704,121.4442139694162,31.266771299066335,1747579698
9734,121.2854622293332,30.773560693172637,1748096166
9082,121.40967805779142,30.675807799063236,1748023438
9367,120.84005975245908,31.847285161529037,1747749559
7793,121.41965803206774,30.77385023168997,1748075189
1696,121.4442566465926,31.24395496875567,1747751215
1382,121.41561499271359,30.771335307769316,1748304428
4060,121.24847944677478,31.645036056055133,1746888486
8565,121.39506551387728,30.680233470143726,1747905451
4635,121.3214049500513,31.018822179297977,1747588327
9796,121.41160199428357,30.769555992292645,1748230151
5402,121.42070164858202,30.764097983615514,1746944627
4129,121.36866080335017,31.455515525803474,1747402299
1336,121.40396724101377,31.374545937007085,1747505510
5083,121.41053354100443,31.372850172025135,1747540027
9750,121.10891106021523,31.367069538933766,1747076831
9158,121.28181650288225,30.782516826176995,1747455640
2094,121.4257885893658,30.771223978662803,1748511772
6938,121.29400366471856,30.772058533029366,1748161212
5061,121.34754173593595,31.646160615814846,1747566822
7968,121.47390677931686,30.85785765217641,1747523064
1265,121.40313931878708,31.391731132643628,1747131343
8844,121.27925239264329,31.543180090374786,1747871102
5518,121.44050327849318,31.275098422862005,1748194566
6173,121.4241079247454,31.372409057970238,1748058916
2713,121.24156179023187,31.654985695724733,1748549856
5969,121.43151379859685,31.25137805862599,1747668032
4669,121.28086958315046,30.808564849892132,1747737952
8750,121.4055292304075,30.672044088935763,1747297139
3179,121.42561756346055,30.792477271938015,1748702171
4617,121.41571930326613,30.667562053168144,1747774613
3272,121.29541402190782,31.176979044024232,1747146260
4097,121.39708498307247,31.38146175570361,1748637217
6082,121.41177708061454,30.807385324985482,1748639556
8453,121.25915509784618,31.571361477378293,1748298315
